id,object_name,chain,object_type,address,number,street,district
88194,TAJJ MAHAL,True,ресторан,"город Москва, улица Арбат, дом 6/2",100,улица Арбат,Арбат
107496,Калифорния Дайнер,False,кафе,"город Москва, улица Арбат, дом 23, строение 1",150,улица Арбат,Арбат
110269,Балалаечная,False,кафе,"город Москва, улица Арбат, дом 23, строение 1",49,улица Арбат,Арбат
74969,Пиросмани,False,кафе,"город Москва, улица Арбат, дом 25/36",63,улица Арбат,Арбат
74970,ДАНКИН ДОНАТС,True,кафе,"город Москва, улица Арбат, дом 25/36",48,улица Арбат,Арбат
74979,Вареничная №1,True,кафе,"город Москва, улица Арбат, дом 29",120,улица Арбат,Арбат
21723,ШОКОЛАДНИЦА,True,кафе,"город Москва, улица Арбат, дом 29",40,улица Арбат,Арбат
24967,IL Pizzaiolo,False,ресторан,"город Москва, улица Арбат, дом 31",70,улица Арбат,Арбат
24973,Теремок,True,кафе,"город Москва, улица Арбат, дом 32",22,улица Арбат,Арбат
21720,Хлеб насущный,True,кафе,"город Москва, улица Арбат, дом 32",40,улица Арбат,Арбат
140165,Мосбург,False,кафе,"город Москва, улица Арбат, дом 36/2, строение 1",30,улица Арбат,Арбат
127855,Эрик Рыжий,False,ресторан,"город Москва, улица Арбат, дом 36/2, строение 1",30,улица Арбат,Арбат
152754,Домашняя снедь,False,кафе,"город Москва, улица Арбат, дом 36/2, строение 1",56,улица Арбат,Арбат
76932,Хинкальная,True,кафе,"город Москва, улица Арбат, дом 36/2, строение 1",38,улица Арбат,Арбат
21998,Му-Му,True,кафе,"город Москва, улица Арбат, дом 45/24",220,улица Арбат,Арбат
27311,ВОСТОЧНЫЙ КВАРТАЛ,False,ресторан,"город Москва, улица Арбат, дом 45/24",90,улица Арбат,Арбат
24970,ПОЧТМЕЙСТЕР,False,ресторан,"город Москва, улица Арбат, дом 47/23",30,улица Арбат,Арбат
73570,БОСФОР,False,ресторан,"город Москва, улица Арбат, дом 47/23",78,улица Арбат,Арбат
20050,Мастер,False,ресторан,"город Москва, улица Артамонова, дом 7",20,улица Артамонова,Фили-Давыдково
21687,Шантимель,True,кафе,"город Москва, Астраханский переулок, дом 1/15",20,Астраханский переулок,Мещанский
21065,Буфет при Астраханских банях,False,буфет,"город Москва, Астраханский переулок, дом 5/9",3,Астраханский переулок,Мещанский
27395,Столовая при школе 2097,False,столовая,"город Москва, Аэродромная улица, дом 9",240,Аэродромная улица,Южное Тушино
21214,Столовая,False,столовая,"город Москва, Бабаевская улица, дом 3",90,Бабаевская улица,Сокольники
21483,БУФЕТ ШК.104,False,буфет,"город Москва, улица Ивана Бабушкина, дом 15, корпус 1-2",80,улица Ивана Бабушкина,Академический
23843,КАРЛ БАЛЕНГ,False,кафе,"город Москва, улица Ивана Бабушкина, дом 17, корпус 1",46,улица Ивана Бабушкина,Академический
27474,ГБОУ Школа № 1078,False,столовая,"город Москва, Байкальская улица, дом 29",110,Байкальская улица,Гольяново
25274,Старый дворик,False,кафе,"город Москва, Байкальская улица, дом 31",50,Байкальская улица,Гольяново
124164,Пивной погребок,False,кафе,"город Москва, Бакинская улица, дом 29",15,Бакинская улица,Царицыно
27265,ТАНУКИ,True,ресторан,"город Москва, Балаклавский проспект, дом 48, корпус 1",96,Балаклавский проспект,Зюзино
139766,Паб «ШемроК»,False,бар,"город Москва, Балаклавский проспект, дом 54",30,Балаклавский проспект,Зюзино
22139,ХуанХэ,False,ресторан,"город Москва, 1-й Балтийский переулок, дом 3/25",60,1-й Балтийский переулок,Аэропорт
53084,Специализированный цех Магнолия,False,столовая,"город Москва, улица Барклая, дом 16, корпус 1",7,улица Барклая,Филёвский Парк
59265,Кафе-бар Альбом,False,кафе,"город Москва, Новая Басманная улица, дом 12, строение 2",80,Новая Басманная улица,Басманный
21830,Шоколадница,True,кафе,"город Москва, Бауманская улица, дом 33/2, строение 1",48,Бауманская улица,Басманный
22366,МУ-МУ,True,кафе,"город Москва, Бауманская улица, дом 35/1",160,Бауманская улица,Басманный
143094,Кальянный клуб Дымок Уголек,False,кафе,"город Москва, Татарская улица, дом 14",30,Татарская улица,Замоскворечье
22804,Домино'с Пицца,True,кафе,"город Москва, Башиловская улица, дом 3, корпус 1",10,Башиловская улица,Савёловский
22805,Хинкальная City,True,кафе,"город Москва, Башиловская улица, дом 19",63,Башиловская улица,Савёловский
28443,Свобода,False,столовая,"город Москва, Башиловская улица, дом 21",40,Башиловская улица,Савёловский
69176,Хинкальный дом Колхида,False,кафе,"город Москва, Беговая улица, дом 7",47,Беговая улица,Беговой
155857,Глав Пирог,False,кафе,"город Москва, Беговая улица, дом 17, корпус 1",30,Беговая улица,Беговой
27201,Розмарин,False,ресторан,"город Москва, Беговая улица, дом 28",80,Беговая улица,Беговой
25833,АЗЕРБАЙДЖАН,False,ресторан,"город Москва, улица Демьяна Бедного, дом 4",180,улица Демьяна Бедного,Хорошёво-Мнёвники
26239,ОРХИДЕЯ,False,ресторан,"город Москва, Белореченская улица, дом 13, корпус 1",250,Белореченская улица,Люблино
28880,школа 1186,False,буфет,"город Москва, Белореченская улица, дом 17",200,Белореченская улица,Люблино
23993,КРУЖКА,True,кафе,"город Москва, Бережковская набережная, дом 8",32,Бережковская набережная,Дорогомилово
20422,ПОСТ СКРИПТУМ,False,кафе,"город Москва, Бережковская набережная, дом 14",48,Бережковская набережная,Дорогомилово
69160,CIAO BELLA,False,кафе,"город Москва, улица Берзарина, дом 8",110,улица Берзарина,Щукино
20344,Кафе Бар Бульвар,False,бар,"город Москва, Бескудниковский бульвар, дом 40, корпус 3",60,Бескудниковский бульвар,Бескудниковский
24363,Вояж,False,ресторан,"город Москва, Бескудниковский бульвар, дом 57, корпус 1",80,Бескудниковский бульвар,Бескудниковский
28754,ГБОУ Школа № 1411 (267),False,столовая,"город Москва, улица Бестужевых, дом 23",120,улица Бестужевых,Отрадное
115311,Жигулевское,False,кафе,"город Москва, Бибиревская улица, дом 7, корпус 1",49,Бибиревская улица,Алтуфьевский
25933,Сестры,False,ресторан,"город Москва, улица Маршала Бирюзова, дом 4, корпус 1",60,улица Маршала Бирюзова,Щукино
27841,Столовая ГБОУ «Курчатовская школа»,False,столовая,"город Москва, улица Маршала Бирюзова, дом 4, корпус 2",60,улица Маршала Бирюзова,Щукино
152892,Чайникофф,False,кафе,"город Москва, улица Маршала Бирюзова, дом 9",30,улица Маршала Бирюзова,Щукино
22293,ЛУКУМ,False,кафе,"город Москва, улица Маршала Бирюзова, дом 12",25,улица Маршала Бирюзова,Щукино
127674,СУШИ SHOP,False,фастфуд,"город Москва, улица Маршала Бирюзова, дом 13",12,улица Маршала Бирюзова,Щукино
142568,Хинкальная (на М. Бирюзова),False,кафе,"город Москва, улица Маршала Бирюзова, дом 16",14,улица Маршала Бирюзова,Щукино
125817,ШАУРМА ЖИ,False,закусочная,"город Москва, улица Маршала Бирюзова, дом 19",16,улица Маршала Бирюзова,Щукино
129397,СУШИ ВОК,True,кафе,"город Москва, улица Маршала Бирюзова, дом 19",6,улица Маршала Бирюзова,Щукино
22292,ПРИМАВЕРА,True,ресторан,"город Москва, улица Маршала Бирюзова, дом 21",50,улица Маршала Бирюзова,Щукино
58827,ТРАТТОРИЯ,False,кафе,"город Москва, улица Маршала Бирюзова, дом 22, корпус 1",45,улица Маршала Бирюзова,Щукино
69377,СУШИ STORE,False,кафе,"город Москва, улица Маршала Бирюзова, дом 28",6,улица Маршала Бирюзова,Щукино
69159,БУЛОЧНАЯ № 5,False,кафетерий,"город Москва, улица Маршала Бирюзова, дом 28",10,улица Маршала Бирюзова,Щукино
24437,Идилия,False,кафе,"город Москва, Бойцовая улица, дом 17, корпус 1",48,Бойцовая улица,Богородское
29364,Школа № 554,False,столовая,"город Москва, Болотниковская улица, дом 47, корпус 1",70,Болотниковская улица,Зюзино
24616,Сказка Востока,False,ресторан,"город Москва, Коктебельская улица, дом 11, строение 3",420,Коктебельская улица,Северное Бутово
28731,СТОЛОВАЯ ПРИ ШКОЛЕ 1494 (3),False,столовая,"город Москва, Ботаническая улица, дом 11",100,Ботаническая улица,Марфино
24656,Хочу на дачу,False,кафе,"город Москва, 1-й Боткинский проезд, дом 2/6",48,1-й Боткинский проезд,Беговой
22284,СТАРЫЙ БАТУМЪ,False,кафе,"город Москва, улица Академика Бочвара, дом 7, корпус 1",70,улица Академика Бочвара,Щукино
21616,СУШИ-СЕТ,False,закусочная,"город Москва, улица Академика Бочвара, дом 7, корпус 1",5,улица Академика Бочвара,Щукино
24779,Кафе Русский «водочный» дом,False,кафе,"город Москва, улица Бочкова, дом 5",30,улица Бочкова,Останкинский
76961,Виктория,True,кафе,"город Москва, 2-я Брестская улица, дом 24/15",98,2-я Брестская улица,Тверской
72564,Вареничная №1,True,кафе,"город Москва, 2-я Брестская улица, дом 43",75,2-я Брестская улица,Пресненский
28608,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,False,буфет,"город Москва, Бригадирский переулок, дом 3-5",34,Бригадирский переулок,Басманный
28613,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,False,закусочная,"город Москва, Бригадирский переулок, дом 3-5",216,Бригадирский переулок,Басманный
28614,КОМБИНАТ ПИТАНИЯ МГТУ ИМ.Н.Э.БАУМАНА,False,буфет,"город Москва, Бригадирский переулок, дом 3-5",12,Бригадирский переулок,Басманный
25796,Пиццерия «АКАДЕМИЯ»,True,кафе,"город Москва, Большая Бронная улица, дом 2/6",43,Большая Бронная улица,Пресненский
129113,Чебуречная СССР,True,кафе,"город Москва, Большая Бронная улица, дом 27/4",54,Большая Бронная улица,Тверской
136815,Местечко,False,ресторан,"город Москва, Большая Бронная улица, дом 27/4",45,Большая Бронная улица,Тверской
150625,Пай поинт,False,кафе,"город Москва, Большая Бронная улица, дом 27/4",20,Большая Бронная улица,Тверской
26075,МАКДОНАЛДС,True,фастфуд,"город Москва, Большая Бронная улица, дом 29",580,Большая Бронная улица,Тверской
138699,"Кафе «Есть Хинкали, пить Вино»",False,кафе,"город Москва, Малая Бронная улица, дом 4",40,Малая Бронная улица,Пресненский
138703,Кафе «Лаффа Лаффа»,False,кафе,"город Москва, Малая Бронная улица, дом 4",24,Малая Бронная улица,Пресненский
102832,Ресторан «Humans seafood bar»,False,ресторан,"город Москва, Малая Бронная улица, дом 10, строение 1",70,Малая Бронная улица,Пресненский
125205,Ресторан «Голос»,False,ресторан,"город Москва, Малая Бронная улица, дом 10, строение 1",50,Малая Бронная улица,Пресненский
81431,Кафе «Эстетик»,False,кафе,"город Москва, Малая Бронная улица, дом 20, строение 1",25,Малая Бронная улица,Пресненский
141006,Кафе «AVOCADO QUEEN»,False,кафе,"город Москва, Малая Бронная улица, дом 20, строение 1",40,Малая Бронная улица,Пресненский
24262,Ресторан«Uilliams»,False,ресторан,"город Москва, Малая Бронная улица, дом 20А",49,Малая Бронная улица,Пресненский
21790,Ресторан «ДОННА КЛАРА»,False,ресторан,"город Москва, Малая Бронная улица, дом 21/13, строение 1",48,Малая Бронная улица,Пресненский
45561,Grand Cru,True,кафе,"город Москва, Малая Бронная улица, дом 22, строение 1",45,Малая Бронная улица,Пресненский
140349,Кафе «Ladure»,False,кафе,"город Москва, Малая Бронная улица, дом 27/14",14,Малая Бронная улица,Пресненский
150881,ВГИК,False,столовая,"город Москва, Будайская улица, дом 3",45,Будайская улица,Ростокино
23261,Бильярдный Бар-клуб Полковник и Байрон,False,кафе,"город Москва, проспект Будённого, дом 1/1",10,проспект Будённого,Соколиная Гора
25768,Пиццерия «Питто»,False,кафе,"город Москва, проспект Будённого, дом 24, корпус 1",20,проспект Будённого,Соколиная Гора
23594,Кафе «БИРЮСА»,False,кафе,"город Москва, Булатниковская улица, дом 5, корпус 4",20,Булатниковская улица,Бирюлёво Западное
26298,Чайхона №1,True,ресторан,"город Москва, улица Бутлерова, дом 22",159,улица Бутлерова,Коньково
25608,Шоколадница,True,кафе,"город Москва, Бутырская улица, дом 7",25,Бутырская улица,Савёловский
115498,Пекарня & Донер,False,закусочная,"город Москва, Бутырская улица, дом 9, корпус 2",0,Бутырская улица,Савёловский
22801,Финист,False,кафе,"город Москва, Бутырская улица, дом 11",95,Бутырская улица,Савёловский
27677,ДЭЗ Минтранса России,False,столовая,"город Москва, Бутырская улица, дом 79",28,Бутырская улица,Савёловский
22996,KVARTA,False,кафе,"город Москва, Бутырская улица, дом 84",38,Бутырская улица,Бутырский
26141,Панчо Пицца,True,ресторан,"город Москва, Бутырская улица, дом 89",64,Бутырская улица,Савёловский
26142,KFC,True,ресторан,"город Москва, Бутырская улица, дом 89",67,Бутырская улица,Савёловский
137903,PIZZA HUT,False,кафе,"город Москва, улица Вавилова, дом 72/13",10,улица Вавилова,Гагаринский
26595,IL Borgo,False,ресторан,"город Москва, улица Вавилова, дом 81",42,улица Вавилова,Ломоносовский
24606,Радэа,False,кафе,"город Москва, Нахимовский проспект, владение 75А",7,Нахимовский проспект,Ломоносовский
142684,Кофейня Даблби,False,кафе,"город Москва, Валовая улица, дом 2-4/44, строение 1",20,Валовая улица,Замоскворечье
144250,Сабвей,True,кафе,"город Москва, Валовая улица, дом 6",22,Валовая улица,Замоскворечье
27207,ресторан «Якитория»,True,кафе,"город Москва, Валовая улица, дом 8/18",124,Валовая улица,Замоскворечье
24109,кафе Баловень,False,кафе,"город Москва, Валовая улица, дом 11/19",35,Валовая улица,Замоскворечье
24155,Советские времена,True,кафе,"город Москва, Варсонофьевский переулок, дом 6",82,Варсонофьевский переулок,Мещанский
155973,Кафе «Андерсон»,True,кафе,"город Москва, Варшавское шоссе, дом 2",150,Варшавское шоссе,Донской
23618,Кафе «Subway»,True,кафе,"город Москва, Варшавское шоссе, дом 7, корпус 1",36,Варшавское шоссе,Донской
155852,Кафе «Ламаджо»,False,кафе,"город Москва, Варшавское шоссе, дом 29",30,Варшавское шоссе,Донской
152556,Шаурма в пите,False,фастфуд,"город Москва, Варшавское шоссе, дом 72, корпус 2",0,Варшавское шоссе,Нагорный
120658,Выпечка,False,кафетерий,"город Москва, Варшавское шоссе, дом 100",2,Варшавское шоссе,Нагорный
26279,Ресторан «Макдоналдс»,True,кафе,"город Москва, Варшавское шоссе, дом 143А",70,Варшавское шоссе,Чертаново Южное
149568,Суши,False,фастфуд,"город Москва, улица Маршала Василевского, дом 3, корпус 1",0,улица Маршала Василевского,Щукино
27388,ШКОЛЬНАЯ СТОЛОВАЯ № 1874,False,столовая,"город Москва, улица Маршала Василевского, дом 11, корпус 1",150,улица Маршала Василевского,Щукино
22301,МАКДОНАЛДС,True,фастфуд,"город Москва, улица Маршала Василевского, дом 17",45,улица Маршала Василевского,Щукино
158148,Кофе «Кофе собой»,False,кафе,"город Москва, Васильевская улица, дом 2, корпус 1",10,Васильевская улица,Пресненский
24269,Кафе «КАЛИНКА-Д»,False,кафе,"город Москва, Васильевская улица, дом 4",98,Васильевская улица,Пресненский
27131,ТАНУКИ,True,ресторан,"город Москва, Велозаводская улица, дом 6",114,Велозаводская улица,Даниловский
28501,Авлабар,False,ресторан,"город Москва, Велозаводская улица, дом 6",40,Велозаводская улица,Даниловский
128946,Суши Сет,True,кулинария,"город Москва, Вельяминовская улица, дом 6",3,Вельяминовская улица,Соколиная Гора
141687,Пироговая Рогова,False,кафе,"город Москва, проспект Вернадского, дом 9/10",42,проспект Вернадского,Гагаринский
148853,Кафе контдитерская Кузина,False,кафе,"город Москва, проспект Вернадского, дом 11/19",5,проспект Вернадского,Ломоносовский
149149,Суши WoK,True,кафе,"город Москва, проспект Вернадского, дом 11/19",8,проспект Вернадского,Ломоносовский
128511,Аморе,False,кафе,"город Москва, проспект Вернадского, дом 11/19",10,проспект Вернадского,Ломоносовский
24875,Шоколад,True,кафе,"город Москва, проспект Вернадского, дом 11/19",50,проспект Вернадского,Ломоносовский
143755,Тирольские пироги,True,кулинария,"город Москва, проспект Вернадского, дом 13",10,проспект Вернадского,Ломоносовский
24604,Кафе 35,False,кафе,"город Москва, улица Кравченко, дом 24/35",40,улица Кравченко,Ломоносовский
23763,Столовая «ОП МГУ КП МГУ СТОЛОВАЯ 12»,False,столовая,"город Москва, проспект Вернадского, дом 37",240,проспект Вернадского,Проспект Вернадского
19716,Буфет,False,буфет,"город Москва, проспект Вернадского, дом 86, строение 1",40,проспект Вернадского,Тропарёво-Никулино
69990,Панорама 93,False,ресторан,"город Москва, проспект Вернадского, дом 93",60,проспект Вернадского,Тропарёво-Никулино
20147,Кафе «Пекарня «Мюнгер»»,False,кафе,"город Москва, проспект Вернадского, дом 97, корпус 1",30,проспект Вернадского,Тропарёво-Никулино
19989,ГудБар,False,кафе,"город Москва, проспект Вернадского, дом 97, корпус 1",40,проспект Вернадского,Тропарёво-Никулино
19761,Бар «Фитнес-бар»,False,бар,"город Москва, проспект Вернадского, дом 103, корпус 1",24,проспект Вернадского,Тропарёво-Никулино
19700,Кафе «ТЕАТР НА ЮГО-ЗАПАДЕ»,False,кафе,"город Москва, проспект Вернадского, дом 125",20,проспект Вернадского,Тропарёво-Никулино
24646,Угол,False,кафе,"город Москва, Верхняя улица, дом 3, корпус 2",71,Верхняя улица,Беговой
155529,Пекарня №1,False,закусочная,"город Москва, Весковский переулок, дом 4",10,Весковский переулок,Тверской
20632,БАР В ФИТНЕС КЛУБЕ,False,бар,"город Москва, Глазовский переулок, дом 5",4,Глазовский переулок,Хамовники
27991,СТОЛОВАЯ ПРИ ВОЕНТОРГБАЗ ФКП «5113ЦТЗБ»,False,столовая,"город Москва, улица Вешних Вод, дом 6, корпус 1",100,улица Вешних Вод,Ярославский
23169,МАРИНА,False,кафе,"город Москва, улица Вешних Вод, дом 8, корпус 2",90,улица Вешних Вод,Ярославский
23185,Кафе-бар «Караоке MyzOn»,False,кафе,"город Москва, Вешняковская улица, дом 2",32,Вешняковская улица,Вешняки
29549,ПРИ ШКОЛЕ 781,False,столовая,"город Москва, Вешняковская улица, дом 2",220,Вешняковская улица,Вешняки
20900,БУФЕТ-РАЗДАТОЧНАЯ,False,буфет,"город Москва, улица Вилиса Лациса, дом 23, корпус 1",16,улица Вилиса Лациса,Северное Тушино
27372,Столовая ГБОУ СОШ №1399,False,столовая,"город Москва, улица Вилиса Лациса, дом 33, корпус 1",120,улица Вилиса Лациса,Северное Тушино
80410,Гамбринус,True,ресторан,"город Москва, 1-я Владимирская улица, дом 9",50,1-я Владимирская улица,Перово
23229,Пицца Фабрика,True,кафе,"город Москва, 1-я Владимирская улица, дом 14",18,1-я Владимирская улица,Перово
126956,"Шаурма, куры-гриль",False,фастфуд,"город Москва, 1-я Владимирская улица, дом 21",0,1-я Владимирская улица,Перово
120580,Французская пекарня Delice,False,кулинария,"город Москва, 1-я Владимирская улица, дом 39/12",12,1-я Владимирская улица,Перово
21449,Буфет при ЦО №1852,False,буфет,"город Москва, 2-я Владимирская улица, дом 22",40,2-я Владимирская улица,Перово
73331,Суши фиш,False,фастфуд,"город Москва, 2-я Владимирская улица, дом 36",3,2-я Владимирская улица,Перово
77929,Subway,True,кафе,"город Москва, 2-я Владимирская улица, дом 36",14,2-я Владимирская улица,Перово
149531,"Шаурма, куры-гриль",False,фастфуд,"город Москва, 2-я Владимирская улица, дом 44/10",0,2-я Владимирская улица,Перово
149428,Домино'с Пицца,True,кафе,"город Москва, 2-я Владимирская улица, дом 52, корпус 2",18,2-я Владимирская улица,Перово
25814,Домино'с Пицца,True,кафе,"город Москва, 3-я Владимирская улица, дом 6",8,3-я Владимирская улица,Перово
124201,"Шаурма, выпечка",False,фастфуд,"город Москва, 3-я Владимирская улица, дом 27",0,3-я Владимирская улица,Перово
27244,Тануки,True,ресторан,"город Москва, 3-я Владимирская улица, дом 29",100,3-я Владимирская улица,Перово
21590,ШКОЛА 190 ФИЛИАЛ,False,буфет,"город Москва, улица Архитектора Власова, дом 11, корпус 1",30,улица Архитектора Власова,Черёмушки
25786,Алло Пицца,True,фастфуд,"город Москва, улица Архитектора Власова, дом 47",40,улица Архитектора Власова,Обручевский
29605,СТОЛОВАЯ ПРИ ИНСТИТУТЕ ИМ. ПУШКИНА,False,столовая,"город Москва, улица Академика Волгина, дом 6",95,улица Академика Волгина,Обручевский
24872,Хинкальная,True,кафе,"город Москва, улица Академика Волгина, дом 29, корпус 1",80,улица Академика Волгина,Коньково
26051,ДУРДИНЪ,False,ресторан,"город Москва, Волгоградский проспект, дом 4",200,Волгоградский проспект,Таганский
22005,Кафе «Якитория»,True,кафе,"город Москва, Волгоградский проспект, дом 15",158,Волгоградский проспект,Таганский
150836,ГБОУ Школа №1468,False,столовая,"город Москва, Волгоградский проспект, дом 17, строение 1",0,Волгоградский проспект,Таганский
25583,Кафе «Чебурекас»,False,кафе,"город Москва, Волгоградский проспект, дом 17, строение 1",65,Волгоградский проспект,Таганский
27215,Кафе «Тануки»,True,ресторан,"город Москва, Волгоградский проспект, дом 17",150,Волгоградский проспект,Таганский
156659,Loft 17,False,бар,"город Москва, Волгоградский проспект, дом 17",55,Волгоградский проспект,Таганский
29282,ГБОУ СОШ № 641 им. Сергея Есенина,False,столовая,"город Москва, Волгоградский проспект, дом 66, корпус 4",196,Волгоградский проспект,Кузьминки
21463,ГБОУ СОШ № 825,False,столовая,"город Москва, Волгоградский проспект, дом 103, корпус 6",120,Волгоградский проспект,Кузьминки
21462,ГБОУ «Лицейско-гимнастический комплекс на Юго-Востоке,False,столовая,"город Москва, Волгоградский проспект, дом 157, корпус 4",220,Волгоградский проспект,Кузьминки
25803,Сити Пицца,True,фастфуд,"город Москва, Ферганская улица, дом 12",4,Ферганская улица,Выхино-Жулебино
22833,Кружка,True,кафе,"город Москва, Волоколамское шоссе, дом 3",45,Волоколамское шоссе,Сокол
22834,ПРО кафе,False,кафе,"город Москва, Волоколамское шоссе, дом 13",48,Волоколамское шоссе,Сокол
28676,ГП КП МГАИ,False,столовая,"город Москва, Волоколамское шоссе, дом 13",100,Волоколамское шоссе,Сокол
22835,Чебуречная СССР,True,кафе,"город Москва, Волоколамское шоссе, дом 15/22",60,Волоколамское шоссе,Сокол
71163,Английский паб Букингем,False,бар,"город Москва, Волоколамское шоссе, дом 15/22",45,Волоколамское шоссе,Сокол
156226,Суши-шоп,False,закусочная,"город Москва, Волоколамское шоссе, дом 92",0,Волоколамское шоссе,Покровское-Стрешнево
24332,IL PIZZAIOLO,False,кафе,"город Москва, улица Волхонка, дом 6",50,улица Волхонка,Хамовники
25738,Пельмени,False,кафе,"город Москва, улица Волхонка, дом 7/6",40,улица Волхонка,Хамовники
29027,ГБОУ ШКОЛА 896 «КДП»,False,столовая,"город Москва, Воронежская улица, дом 26, корпус 4",120,Воронежская улица,Орехово-Борисово Южное
25003,Эко-Няма,False,кафе,"город Москва, Воронцовская улица, дом 13/14, строение 3",8,Воронцовская улица,Таганский
24992,Кафе «Верона»,False,кафе,"город Москва, Воронцовская улица, дом 36, строение 1",55,Воронцовская улица,Таганский
25447,Французская пекарня,False,кафе,"город Москва, Воронцовская улица, дом 48",25,Воронцовская улица,Таганский
22029,Кафе «Subway»,True,кафе,"город Москва, Воронцовская улица, дом 48",42,Воронцовская улица,Таганский
83940,Тирольские пироги,True,кафетерий,"город Москва, Воронцовская улица, дом 48",30,Воронцовская улица,Таганский
25090,ООО «ТЕАТРО»,False,кафе,"город Москва, Воротниковский переулок, дом 11, строение 1",35,Воротниковский переулок,Тверской
26044,Ресторан «Балзи Росси»,False,кафе,"город Москва, Кудринская площадь, дом 1",100,Кудринская площадь,Пресненский
74613,Кофе Хаус,True,кафе,"город Москва, Кудринская площадь, дом 1",70,Кудринская площадь,Пресненский
76765,Шоколадница,True,кафе,"город Москва, Кудринская площадь, дом 1",50,Кудринская площадь,Пресненский
89468,Кафе «Кондитерская Олега Ильина»,False,кафе,"город Москва, Кудринская площадь, дом 1",45,Кудринская площадь,Пресненский
89471,Клуб «Высотка»,False,бар,"город Москва, Кудринская площадь, дом 1",80,Кудринская площадь,Пресненский
22691,Хинкала,False,кафе,"город Москва, улица 8 Марта, дом 15",44,улица 8 Марта,Аэропорт
25487,СУЩЕВСКИЙ ДВОРИК,False,кафе,"город Москва, 2-й Вышеславцев переулок, дом 17",48,2-й Вышеславцев переулок,Марьина Роща
28692,СТОЛОВАЯ АКАДЕМИИ МЧС РОССИИ,False,столовая,"город Москва, улица Бориса Галушкина, дом 5",70,улица Бориса Галушкина,Алексеевский
80355,Кофейня Авеню,False,кафе,"город Москва, улица Бориса Галушкина, дом 10",38,улица Бориса Галушкина,Алексеевский
